Scheme Code,Scheme Code,Net Asset Value,Repurchase Price,Sale Price,Date
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.5674,44.1217,44.5674,27-Sep-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.9993,44.5493,44.9993,28-Sep-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.1229,44.6717,45.1229,10-Jan-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.2163,44.7641,45.2163,10-Mar-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.6538,45.1973,45.6538,10-Apr-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.3456,44.8921,45.3456,10-May-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.7752,44.3274,44.7752,10-Aug-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.0019,44.5519,45.0019,10-Sep-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.5897,44.1438,44.5897,10-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.0223,44.5721,45.0223,10-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.7744,44.3267,44.7744,10-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.858,44.4094,44.858,15-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.5424,44.097,44.5424,16-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.6309,44.1846,44.6309,17-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.0956,44.6446,45.0956,18-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.8288,44.3805,44.8288,19-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.0871,44.6362,45.0871,22-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.8849,44.4361,44.8849,23-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.984,44.5342,44.984,25-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.6606,44.214,44.6606,26-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.671,44.2243,44.671,29-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.1394,43.698,44.1394,30-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.3105,43.8674,44.3105,31-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.5431,44.0977,44.5431,11-Jan-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.9559,44.5063,44.9559,11-Feb-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.0053,44.5552,45.0053,11-May-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.1601,44.7085,45.1601,11-Jun-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.4329,44.9786,45.4329,11-Jul-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.2654,44.8127,45.2654,11-Aug-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.8522,44.4037,44.8522,11-Sep-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.8278,44.3795,44.8278,11-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.4032,43.9592,44.4032,15-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.9575,43.5179,43.9575,16-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.9384,43.499,43.9384,19-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.9301,43.4908,43.9301,20-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.2751,43.8323,44.2751,21-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.3781,43.9343,44.3781,22-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.366,43.9223,44.366,23-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.4381,43.9937,44.4381,26-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.1547,44.7032,45.1547,27-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.9109,45.4518,45.9109,29-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.3172,45.854,46.3172,30-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.2514,45.7889,46.2514,12-Mar-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.395,45.9311,46.395,12-Apr-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.482,46.0172,46.482,12-May-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.7181,46.2509,46.7181,12-Jun-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5335,46.0682,46.5335,12-Jul-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5326,46.0673,46.5326,12-Oct-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.447,45.9825,46.447,12-Nov-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.3693,45.9056,46.3693,12-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.0805,45.6197,46.0805,13-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.2997,45.8367,46.2997,14-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.1291,45.6678,46.1291,17-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.4339,45.9696,46.4339,18-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6956,46.2286,46.6956,19-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5942,46.1283,46.5942,20-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.0572,45.5966,46.0572,21-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.1368,45.6754,46.1368,24-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5243,46.0591,46.5243,26-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.2434,45.781,46.2434,27-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5392,46.0738,46.5392,28-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5116,46.0465,46.5116,31-Dec-12
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.8708,46.4021,46.8708,1-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.1972,46.7252,47.1972,1-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.3205,46.8473,47.3205,1-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.3688,46.8951,47.3688,1-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.1436,46.6722,47.1436,1-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.2378,46.7654,47.2378,1-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.9974,46.5274,46.9974,1-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.9657,46.496,46.9657,1-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.8427,46.3743,46.8427,1-Nov-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.4046,46.9306,47.4046,14-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.6587,47.1821,47.6587,15-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.2338,46.7615,47.2338,16-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.5271,47.0518,47.5271,17-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.7072,47.2301,47.7072,18-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.8531,47.3746,47.8531,21-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.585,47.1092,47.585,22-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.6387,47.1623,47.6387,23-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.365,46.8914,47.365,24-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.8001,47.3221,47.8001,25-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.7944,47.3165,47.7944,28-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.5922,47.1163,47.5922,29-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.6394,47.163,47.6394,30-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.4756,47.0008,47.4756,31-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.1787,46.7069,47.1787,2-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.0769,46.6061,47.0769,2-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.8409,46.3725,46.8409,2-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.8325,46.3642,46.8325,2-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6751,46.2083,46.6751,2-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.399,45.935,46.399,2-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.3561,45.8925,46.3561,2-Nov-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5402,46.0748,46.5402,2-Dec-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6118,46.1457,46.6118,13-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.3231,45.8599,46.3231,14-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.253,45.7905,46.253,15-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.3415,45.8781,46.3415,18-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6613,46.1947,46.6613,19-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6945,46.2276,46.6945,20-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.9814,45.5216,45.9814,21-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.9713,45.5116,45.9713,22-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.0026,45.5426,46.0026,25-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.2845,44.8317,45.2845,26-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.5527,45.0972,45.5527,27-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.741,44.2936,44.741,28-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.9556,44.506,44.9556,3-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.7866,44.3387,44.7866,3-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.4592,45.0046,45.4592,3-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.7269,45.2696,45.7269,3-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.0765,45.6157,46.0765,3-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.7093,46.2422,46.7093,3-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6705,46.2038,46.6705,3-Nov-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.4558,45.9912,46.4558,3-Dec-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.9663,45.5066,45.9663,13-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.4245,45.9603,46.4245,14-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.1358,45.6744,46.1358,15-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.8505,45.392,45.8505,18-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.1577,44.7061,45.1577,19-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.763,44.3154,44.763,20-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.4826,44.0378,44.4826,21-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.439,43.9946,44.439,22-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.2787,43.8359,44.2787,25-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.3248,43.8816,44.3248,26-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.6307,44.1844,44.6307,28-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.7896,44.3417,44.7896,4-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.1326,44.6813,45.1326,4-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.5379,44.0925,44.5379,4-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.7663,43.3286,43.7663,4-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.6138,43.1777,43.6138,4-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.543,43.1076,43.543,4-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.1639,42.7323,43.1639,4-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.646,43.2095,43.646,4-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.9349,43.4956,43.9349,4-Nov-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.3957,42.9617,43.3957,4-Dec-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.6978,43.2608,43.6978,15-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.6183,44.1721,44.6183,16-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.6166,44.1704,44.6166,17-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.3364,44.883,45.3364,18-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.7297,45.2724,45.7297,22-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.7522,45.2947,45.7522,23-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.3458,45.8823,46.3458,25-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.9816,45.5218,45.9816,26-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.2329,45.7706,46.2329,29-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.4452,45.9807,46.4452,30-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.9798,46.51,46.9798,5-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5532,46.0877,46.5532,5-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.7804,46.3126,46.7804,5-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.3477,46.8742,47.3477,5-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.5406,47.0652,47.5406,5-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.3925,46.9186,47.3925,5-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.7807,47.3029,47.7807,5-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.8825,46.4137,46.8825,13-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.9905,46.5206,46.9905,14-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.1639,47.6823,48.1639,15-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.3482,47.8647,48.3482,16-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.4796,47.9948,48.4796,17-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.2407,47.7583,48.2407,20-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.9212,47.442,47.9212,21-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.7605,47.2829,47.7605,22-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.7574,46.2898,46.7574,23-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.8824,46.4136,46.8824,24-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.6604,47.1838,47.6604,27-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.9057,47.4266,47.9057,28-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.8557,47.3771,47.8557,29-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.0869,47.606,48.0869,30-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.0774,46.6066,47.0774,31-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.7206,46.2534,46.7206,6-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5629,46.0973,46.5629,6-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6025,46.1365,46.6025,6-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6017,46.1357,46.6017,6-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.2943,45.8314,46.2943,6-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.2586,45.796,46.2586,6-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.5646,45.109,45.5646,6-Nov-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.3392,44.8858,45.3392,6-Dec-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.9046,44.4556,44.9046,13-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.761,45.3034,45.761,14-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.0911,45.6302,46.0911,17-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.8196,45.3614,45.8196,18-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.887,45.4281,45.887,19-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.5864,44.1405,44.5864,20-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.6629,44.2163,44.6629,21-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.0746,43.6339,44.0746,24-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.2298,43.7875,44.2298,25-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.0643,43.6237,44.0643,26-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.839,44.3906,44.839,27-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.0666,45.6059,46.0666,28-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.4992,46.0342,46.4992,7-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.1852,45.7233,46.1852,7-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.5171,45.0619,45.5171,7-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.0644,45.6038,46.0644,7-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.315,45.8519,46.315,7-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.8866,45.4277,45.8866,7-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.2575,45.7949,46.2575,7-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.9509,45.4914,45.9509,7-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.8671,46.3984,46.8671,7-Nov-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.476,47.0012,47.476,7-Dec-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.6543,47.1778,47.6543,15-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.0765,46.6057,47.0765,16-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.2284,46.7561,47.2284,17-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.7155,47.2383,47.7155,18-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.6937,47.2168,47.6937,19-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.6999,47.2229,47.6999,22-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.0561,47.5755,48.0561,23-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.3934,46.9195,47.3934,24-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.7274,46.2601,46.7274,25-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5602,46.0946,46.5602,26-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.1174,45.6562,46.1174,29-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.5373,45.0819,45.5373,30-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.4477,44.9932,45.4477,31-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.3465,44.893,45.3465,8-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.9394,44.49,44.9394,8-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.9906,44.5407,44.9906,8-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.8795,43.4407,43.8795,8-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.7071,43.27,43.7071,8-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.052,43.6115,44.052,8-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.4018,43.9578,44.4018,8-Dec-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.0893,44.6384,45.0893,13-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.4041,44.9501,45.4041,14-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.592,43.1561,43.592,16-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,42.8625,42.4339,42.8625,19-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,42.7675,42.3398,42.7675,20-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.9908,41.5709,41.9908,21-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,42.8119,42.3838,42.8119,22-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.3125,42.8794,43.3125,23-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.3555,42.9219,43.3555,26-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.9208,41.5016,41.9208,27-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.9243,41.5051,41.9243,28-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,42.8814,42.4526,42.8814,29-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.3985,42.9645,43.3985,30-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.0169,43.5767,44.0169,9-Feb-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,42.3695,41.9458,42.3695,9-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,43.1969,42.7649,43.1969,9-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.2972,43.8542,44.2972,9-May-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,44.9645,44.5149,44.9645,9-Jun-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6377,46.1713,46.6377,9-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.762,46.2944,46.762,9-Nov-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.2557,45.7931,46.2557,9-Dec-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.2387,45.7763,46.2387,13-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.1441,45.6827,46.1441,16-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.2438,45.7814,46.2438,17-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6277,46.1614,46.6277,18-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.3426,47.8592,48.3426,19-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.512,47.0369,47.512,20-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.5704,46.1047,46.5704,23-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.587,46.1211,46.587,24-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.4188,45.9546,46.4188,25-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.4753,46.0105,46.4753,26-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.0846,45.6238,46.0846,27-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.3268,44.8735,45.3268,30-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,45.6857,45.2288,45.6857,10-Jan-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6805,46.2137,46.6805,10-Mar-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6689,46.2022,46.6689,10-Apr-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.6604,46.1938,46.6604,10-Jul-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,46.8304,46.3621,46.8304,10-Aug-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.4464,46.9719,47.4464,10-Sep-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.5415,47.0661,47.5415,10-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.135,47.6537,48.135,10-Nov-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.2601,47.7775,48.2601,14-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.0675,47.5868,48.0675,15-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,47.7437,47.2663,47.7437,17-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.8659,48.3772,48.8659,18-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.9718,48.4821,48.9718,21-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.941,48.4516,48.941,22-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.7735,48.2858,48.7735,23-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.6651,48.1784,48.6651,24-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.5146,48.0295,48.5146,25-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,48.1658,47.6841,48.1658,28-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,49.0925,48.6016,49.0925,29-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,49.3491,48.8556,49.3491,30-Oct-13
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,49.7159,49.2187,49.7159,31-Oct-13
